kod;delka;datum;cas;teplota;oblast;jedinec;instar;poznamka;fotka
3777;0.398;14.7.2014 9:45;190:45:00;15;Praha;PSW15009;l2;;8
3778;0.407;15.7.2014 15:00;220:00:00;15;Praha;PSW15009;l2;;9
3800;0.39;12.7.2014 14:00;119:00:00;15;Praha;PSW15010;l2;;5
3802;0.394;14.7.2014 9:45;162:45:00;15;Praha;PSW15010;l2;;7
3803;0.392;15.7.2014 15:00;192:00:00;15;Praha;PSW15010;l2;;8
3804;0.392;17.7.2014 14:00;239:00:00;15;Praha;PSW15010;l2;;9
3854;0.415;17.7.2014 14:00;191:00:00;15;Praha;PSW15012;l2;;7
3902;0.407;13.7.2014 9:30;90:30:00;15;Praha;PSW15014;l2;;3
3903;0.413;14.7.2014 9:45;114:45:00;15;Praha;PSW15014;l2;;4
3904;0.404;15.7.2014 15:00;144:00:00;15;Praha;PSW15014;l2;;5
3931;0.415;15.7.2014 15:00;144:00:00;15;Praha;PSW15015;l2;;6
3932;0.432;17.7.2014 14:00;191:00:00;15;Praha;PSW15015;l2;;7
3933;0.43;22.7.2014 9:00;306:00:00;15;Praha;PSW15015;l2;;8
3934;0.438;24.7.2014 15:00;360:00:00;15;Praha;PSW15015;l2;;9
3935;0.421;25.7.2014 11:00;380:00:00;15;Praha;PSW15015;l2;;10
3936;0.419;26.7.2014 20:00;413:00:00;15;Praha;PSW15015;l2;;11
3937;0.423;27.7.2014 20:00;437:00:00;15;Praha;PSW15015;l2;;12
3958;0.421;24.7.2014 15:00;360:00:00;15;Praha;PSW15016;l2;;7
3981;0.447;14.6.2014 8:00;94:00:00;18;Praha;PSW18001;l2;;4
3982;0.442;15.6.2014 10:00;120:00:00;18;Praha;PSW18001;l2;;5
4007;0.406;16.6.2014 9:00;72:00:00;18;Praha;PSW18002;l2;;4
4009;0.407;18.6.2014 8:30;119:30:00;18;Praha;PSW18002;l2;;6
4086;0.464;21.6.2014 7:45;94:15:00;18;Praha;PSW18005;l2;;5
4087;0.469;22.6.2014 8:30;119:00:00;18;Praha;PSW18005;l2;;6
4088;0.454;25.6.2014 10:30;193:00:00;18;Praha;PSW18005;l2;;7
4089;0.476;26.6.2014 12:00;218:30:00;18;Praha;PSW18005;l2;;8
4137;0.415;22.6.2014 8:30;72:30:00;18;Praha;PSW18007;l2;;4
4138;0.407;23.6.2014 10:00;98:00:00;18;Praha;PSW18007;l2;;5
4241;0.472;25.6.2014 10:30;98:45:00;18;Praha;PSW18011;l2;;4
4242;0.468;26.6.2014 12:00;124:15:00;18;Praha;PSW18011;l2;;5
4243;0.461;27.6.2014 15:00;151:15:00;18;Praha;PSW18011;l2;;6
4266;0.419;25.6.2014 10:30;74:00:00;18;Praha;PSW18012;l2;;3
4267;0.425;26.6.2014 12:00;99:30:00;18;Praha;PSW18012;l2;;4
4292;0.408;25.6.2014 10:30;74:00:00;18;Praha;PSW18013;l2;;3
4293;0.414;26.6.2014 12:00;99:30:00;18;Praha;PSW18013;l2;;4
4294;0.412;27.6.2014 15:00;126:30:00;18;Praha;PSW18013;l2;;5
4295;0.437;28.6.2014 15:00;150:30:00;18;Praha;PSW18013;l2;;6
4318;0.4;25.6.2014 10:30;74:00:00;18;Praha;PSW18014;l2;;3
4319;0.411;26.6.2014 12:00;99:30:00;18;Praha;PSW18014;l2;;4
4344;0.448;25.6.2014 10:30;74:00:00;18;Praha;PSW18015;l2;;3
4345;0.434;26.6.2014 12:00;99:30:00;18;Praha;PSW18015;l2;;4
4399;0.432;3.7.2014 14:00;119:00:00;18;Praha;PSW18017;l2;;6
4401;0.415;5.7.2014 15:00;168:00:00;18;Praha;PSW18017;l2;;8
4402;0.441;6.7.2014 11:00;188:00:00;18;Praha;PSW18017;l2;;9
4403;0.407;7.7.2014 15:00;216:00:00;18;Praha;PSW18017;l2;;10
4404;0.412;8.7.2014 15:00;240:00:00;18;Praha;PSW18017;l2;;11
4405;0.419;9.7.2014 15:00;264:00:00;18;Praha;PSW18017;l2;;12
4450;0.45;2.7.2014 14:00;95:00:00;18;Praha;PSW18019;l2;;5
4451;0.42;3.7.2014 14:00;119:00:00;18;Praha;PSW18019;l2;;6
4475;0.401;1.7.2014 11:00;68:00:00;18;Praha;PSW18020;l2;;4
4476;0.407;2.7.2014 14:00;95:00:00;18;Praha;PSW18020;l2;;5
4477;0.405;3.7.2014 14:00;119:00:00;18;Praha;PSW18020;l2;;6
4527;0.406;1.7.2014 11:00;68:00:00;18;Praha;PSW18022;l2;;4
4528;0.415;2.7.2014 14:00;95:00:00;18;Praha;PSW18022;l2;;5
4529;0.418;3.7.2014 14:00;119:00:00;18;Praha;PSW18022;l2;;6
4553;0.411;2.7.2014 14:00;76:00:00;18;Praha;PSW18023;l2;;4
4554;0.404;3.7.2014 14:00;100:00:00;18;Praha;PSW18023;l2;;5
4577;0.409;1.7.2014 11:00;25:00:00;18;Praha;PSW18024;l2;;2
4578;0.394;2.7.2014 14:00;52:00:00;18;Praha;PSW18024;l2;;3
4579;0.403;3.7.2014 14:00;76:00:00;18;Praha;PSW18024;l2;;4
4580;0.398;4.7.2014 15:00;101:00:00;18;Praha;PSW18024;l2;;5
4604;0.394;2.7.2014 14:00;52:00:00;18;Praha;PSW18025;l2;;3
4605;0.392;3.7.2014 14:00;76:00:00;18;Praha;PSW18025;l2;;4
4606;0.411;4.7.2014 15:00;101:00:00;18;Praha;PSW18025;l2;;5
4629;0.438;1.7.2014 11:00;25:00:00;18;Praha;PSW18026;l2;;2
4630;0.402;2.7.2014 14:00;52:00:00;18;Praha;PSW18026;l2;;3
4631;0.424;3.7.2014 14:00;76:00:00;18;Praha;PSW18026;l2;;4
4632;0.429;4.7.2014 15:00;101:00:00;18;Praha;PSW18026;l2;;5
4656;0.396;2.7.2014 14:00;52:00:00;18;Praha;PSW18027;l2;;3
4657;0.393;3.7.2014 14:00;76:00:00;18;Praha;PSW18027;l2;;4
4658;0.401;4.7.2014 15:00;101:00:00;18;Praha;PSW18027;l2;;5
4683;0.414;3.7.2014 14:00;76:00:00;18;Praha;PSW18028;l2;;4
4684;0.408;4.7.2014 15:00;101:00:00;18;Praha;PSW18028;l2;;5
4708;0.408;2.7.2014 14:00;52:00:00;18;Praha;PSW18029;l2;;3
4709;0.39;3.7.2014 14:00;76:00:00;18;Praha;PSW18029;l2;;4
4710;0.387;4.7.2014 15:00;101:00:00;18;Praha;PSW18029;l2;;5
4759;0.429;17.6.2014 9:30;24:30:00;18;Praha;PSW1803001;l2;;2
4760;0.441;18.6.2014 8:30;47:30:00;18;Praha;PSW1803001;l2;;3
4761;0.452;20.6.2014 8:30;95:30:00;18;Praha;PSW1803001;l2;;4
4784;0.445;16.6.2014 9:00;0:00:00;18;Praha;PSW1803002;l2;bacha zacina l2kou/varadit z rychlosti vyvoje;1
4785;0.453;17.6.2014 9:30;24:30:00;18;Praha;PSW1803002;l2;;2
4810;0.442;16.6.2014 9:00;0:00:00;18;Praha;PSW1803003;l2;bacha zacina l2kou/varadit z rychlosti vyvoje;1
4812;0.462;18.6.2014 8:30;47:30:00;18;Praha;PSW1803003;l2;;3
4836;0.411;16.6.2014 9:00;0:00:00;18;Praha;PSW1803004;l2;;1
4837;0.422;17.6.2014 9:30;24:30:00;18;Praha;PSW1803004;l2;;2
4838;0.452;18.6.2014 8:30;47:30:00;18;Praha;PSW1803004;l2;;3
4839;0.452;19.6.2014 8:00;71:00:00;18;Praha;PSW1803004;l2;;4
4864;0.431;18.6.2014 8:30;47:30:00;18;Praha;PSW1803005;l2;;3
4865;0.412;19.6.2014 8:00;71:00:00;18;Praha;PSW1803005;l2;;4
4888;0.445;16.6.2014 9:00;0:00:00;18;Praha;PSW1803006;l2;bacha zacina l2kou/varadit z rychlosti vyvoje;1
4890;0.453;18.6.2014 8:30;47:30:00;18;Praha;PSW1803006;l2;;3
4918;0.416;8.7.2014 15:00;96:00:00;18;Praha;PSW18031;l2;;5
4919;0.416;9.7.2014 15:00;120:00:00;18;Praha;PSW18031;l2;;6
4920;0.424;12.7.2014 14:00;191:00:00;18;Praha;PSW18031;l2;;7
4921;0.434;13.7.2014 9:30;210:30:00;18;Praha;PSW18031;l2;;8
4922;0.429;14.7.2014 9:45;234:45:00;18;Praha;PSW18031;l2;;9
4923;0.424;15.7.2014 15:00;264:00:00;18;Praha;PSW18031;l2;;10
4924;0.425;17.7.2014 14:00;311:00:00;18;Praha;PSW18031;l2;;11
4971;0.453;12.7.2014 14:00;147:00:00;18;Praha;PSW18033;l2;;6
4972;0.464;13.7.2014 9:30;166:30:00;18;Praha;PSW18033;l2;;7
4973;0.422;14.7.2014 9:45;190:45:00;18;Praha;PSW18033;l2;;8
4995;0.413;9.7.2014 15:00;76:00:00;18;Praha;PSW18034;l2;;4
4996;0.392;10.7.2014 12:00;97:00:00;18;Praha;PSW18034;l2;;5
4998;0.39;12.7.2014 14:00;147:00:00;18;Praha;PSW18034;l2;;7
5020;0.408;9.7.2014 15:00;48:00:00;18;Praha;PSW18035;l2;;3
5021;0.398;10.7.2014 12:00;69:00:00;18;Praha;PSW18035;l2;;4
5126;0.382;13.7.2014 9:30;114:30:00;18;Praha;PSW18039;l2;;5
5127;0.406;14.7.2014 9:45;138:45:00;18;Praha;PSW18039;l2;;6
5128;0.416;15.7.2014 15:00;168:00:00;18;Praha;PSW18039;l2;;7
5149;0.429;16.6.2014 9:00;23:00:00;21;Praha;PSW21001;l2;;2
5150;0.417;17.6.2014 9:30;47:30:00;21;Praha;PSW21001;l2;;3
5151;0.425;18.6.2014 8:30;70:30:00;21;Praha;PSW21001;l2;;4
5175;0.43;16.6.2014 9:00;23:00:00;21;Praha;PSW21002;l2;;2
5201;0.45;16.6.2014 9:00;23:00:00;21;Praha;PSW21003;l2;;2
5202;0.43;17.6.2014 9:30;47:30:00;21;Praha;PSW21003;l2;;3
5227;0.409;16.6.2014 9:00;23:00:00;21;Praha;PSW21004;l2;;2
5228;0.407;17.6.2014 9:30;47:30:00;21;Praha;PSW21004;l2;;3
5229;0.417;18.6.2014 8:30;70:30:00;21;Praha;PSW21004;l2;;4
5230;0.418;19.6.2014 8:00;94:00:00;21;Praha;PSW21004;l2;;5
5231;0.417;20.6.2014 8:30;118:30:00;21;Praha;PSW21004;l2;;6
5232;0.42;21.6.2014 7:45;141:45:00;21;Praha;PSW21004;l2;;7
5253;0.433;16.6.2014 9:00;23:00:00;21;Praha;PSW21005;l2;;2
5254;0.439;17.6.2014 9:30;47:30:00;21;Praha;PSW21005;l2;;3
5255;0.449;18.6.2014 8:30;70:30:00;21;Praha;PSW21005;l2;;4
5279;0.439;16.6.2014 9:00;23:00:00;21;Praha;PSW21006;l2;;2
5280;0.447;17.6.2014 9:30;47:30:00;21;Praha;PSW21006;l2;;3
5281;0.428;18.6.2014 8:30;70:30:00;21;Praha;PSW21006;l2;;4
5305;0.435;18.6.2014 8:30;23:00:00;21;Praha;PSW21007;l2;;2
5306;0.443;19.6.2014 8:00;46:30:00;21;Praha;PSW21007;l2;;3
5332;0.417;19.6.2014 8:00;46:30:00;21;Praha;PSW21008;l2;;3
5333;0.432;20.6.2014 8:30;71:00:00;21;Praha;PSW21008;l2;;4
5334;0.457;21.6.2014 7:45;94:15:00;21;Praha;PSW21008;l2;;5
5360;0.416;21.6.2014 7:45;94:15:00;21;Praha;PSW21009;l2;;5
5361;0.414;22.6.2014 8:30;119:00:00;21;Praha;PSW21009;l2;;6
5384;0.44;23.6.2014 10:00;121:30:00;21;Praha;PSW21010;l2;;3
5516;0.41;23.6.2014 10:00;98:00:00;21;Praha;PSW21015;l2;;5
5517;0.435;24.6.2014 13:30;125:30:00;21;Praha;PSW21015;l2;;6
5518;0.432;25.6.2014 10:30;146:30:00;21;Praha;PSW21015;l2;;7
5566;0.35;21.6.2014 7:45;47:45:00;21;Praha;PSW21017;l2;;3
5567;0.36;23.6.2014 10:00;98:00:00;21;Praha;PSW21017;l2;;4
5594;0.419;23.6.2014 10:00;98:00:00;21;Praha;PSW21018;l2;;5
5595;0.425;24.6.2014 13:30;125:30:00;21;Praha;PSW21018;l2;;6
5644;0.429;22.6.2014 8:30;48:00:00;21;Praha;PSW21020;l2;;3
5645;0.417;24.6.2014 13:30;101:00:00;21;Praha;PSW21020;l2;;4
5669;0.415;21.6.2014 7:45;23:15:00;21;Praha;PSW21021;l2;;2
5670;0.432;22.6.2014 8:30;48:00:00;21;Praha;PSW21021;l2;;3
5672;0.436;23.6.2014 10:00;73:30:00;21;Praha;PSW21021;l2;;5
5673;0.408;24.6.2014 13:30;101:00:00;21;Praha;PSW21021;l2;;6
5801;0.415;28.6.2014 15:00;76:30:00;21;Praha;PSW21026;l2;;4
5802;0.419;29.6.2014 10:00;95:30:00;21;Praha;PSW21026;l2;;5
5803;0.435;30.6.2014 10:00;119:30:00;21;Praha;PSW21026;l2;;6
5804;0.41;1.7.2014 11:00;144:30:00;21;Praha;PSW21026;l2;;7
5805;0.41;2.7.2014 14:00;171:30:00;21;Praha;PSW21026;l2;;8
5806;0.414;3.7.2014 14:00;195:30:00;21;Praha;PSW21026;l2;;9
5906;0.464;2.7.2014 14:00;95:00:00;21;Praha;PSW21030;l2;;5
5907;0.469;3.7.2014 14:00;119:00:00;21;Praha;PSW21030;l2;;6
5932;0.427;2.7.2014 14:00;95:00:00;21;Praha;PSW21031;l2;;5
5933;0.431;3.7.2014 14:00;119:00:00;21;Praha;PSW21031;l2;;6
5957;0.428;1.7.2014 11:00;68:00:00;21;Praha;PSW21032;l2;;4
5958;0.426;2.7.2014 14:00;95:00:00;21;Praha;PSW21032;l2;;5
5959;0.419;3.7.2014 14:00;119:00:00;21;Praha;PSW21032;l2;;6
5983;0.455;1.7.2014 11:00;68:00:00;21;Praha;PSW21033;l2;;4
5984;0.435;2.7.2014 14:00;95:00:00;21;Praha;PSW21033;l2;;5
6009;0.382;1.7.2014 11:00;68:00:00;21;Praha;PSW21034;l2;;4
6010;0.385;2.7.2014 14:00;95:00:00;21;Praha;PSW21034;l2;;5
6011;0.37;3.7.2014 14:00;119:00:00;21;Praha;PSW21034;l2;;6
6034;0.392;30.6.2014 10:00;43:00:00;21;Praha;PSW21035;l2;;3
6035;0.396;1.7.2014 11:00;68:00:00;21;Praha;PSW21035;l2;;4
6036;0.415;2.7.2014 14:00;95:00:00;21;Praha;PSW21035;l2;;5
6086;0.412;3.7.2014 14:00;51:00:00;21;Praha;PSW21037;l2;;3
6087;0.41;4.7.2014 15:00;76:00:00;21;Praha;PSW21037;l2;;4
6088;0.432;5.7.2014 15:00;100:00:00;21;Praha;PSW21037;l2;;5
6136;0.427;1.7.2014 11:00;0:00:00;21;Praha;PSW21039;l2;bacha zacina l2kou/varadit z rychlosti vyvoje;1
6137;0.446;2.7.2014 14:00;27:00:00;21;Praha;PSW21039;l2;;2
6138;0.435;3.7.2014 14:00;51:00:00;21;Praha;PSW21039;l2;;3
6164;0.445;5.7.2014 15:00;49:00:00;21;Praha;PSW21040;l2;;3
6165;0.458;6.7.2014 11:00;69:00:00;21;Praha;PSW21040;l2;;4
6190;0.442;5.7.2014 15:00;49:00:00;21;Praha;PSW21041;l2;;3
6191;0.45;6.7.2014 11:00;69:00:00;21;Praha;PSW21041;l2;;4
6192;0.439;7.7.2014 15:00;97:00:00;21;Praha;PSW21041;l2;;5
6216;0.451;5.7.2014 15:00;49:00:00;21;Praha;PSW21042;l2;;3
6217;0.45;6.7.2014 11:00;69:00:00;21;Praha;PSW21042;l2;;4
6218;0.447;7.7.2014 15:00;97:00:00;21;Praha;PSW21042;l2;;5
6297;0.418;9.7.2014 15:00;120:00:00;21;Praha;PSW21045;l2;;6
6298;0.417;10.7.2014 12:00;141:00:00;21;Praha;PSW21045;l2;;7
6322;0.415;8.7.2014 15:00;96:00:00;21;Praha;PSW21046;l2;;5
6323;0.411;9.7.2014 15:00;120:00:00;21;Praha;PSW21046;l2;;6
6348;0.39;8.7.2014 15:00;96:00:00;21;Praha;PSW21047;l2;;5
6349;0.379;9.7.2014 15:00;120:00:00;21;Praha;PSW21047;l2;;6
6374;0.387;8.7.2014 15:00;96:00:00;21;Praha;PSW21048;l2;;5
6400;0.422;8.7.2014 15:00;96:00:00;21;Praha;PSW21049;l2;;5
6401;0.421;9.7.2014 15:00;120:00:00;21;Praha;PSW21049;l2;;6
6402;0.427;10.7.2014 12:00;141:00:00;21;Praha;PSW21049;l2;;7
6403;0.439;12.7.2014 14:00;191:00:00;21;Praha;PSW21049;l2;;8
6425;0.386;7.7.2014 15:00;72:00:00;21;Praha;PSW21050;l2;;4
6426;0.392;8.7.2014 15:00;96:00:00;21;Praha;PSW21050;l2;;5
6450;0.401;6.7.2014 11:00;44:00:00;21;Praha;PSW21051;l2;;3
6451;0.395;7.7.2014 15:00;72:00:00;21;Praha;PSW21051;l2;;4
6452;0.389;8.7.2014 15:00;96:00:00;21;Praha;PSW21051;l2;;5
6453;0.385;9.7.2014 15:00;120:00:00;21;Praha;PSW21051;l2;;6
6454;0.403;10.7.2014 12:00;141:00:00;21;Praha;PSW21051;l2;;7
6477;0.428;7.7.2014 15:00;72:00:00;21;Praha;PSW21052;l2;;4
6478;0.427;8.7.2014 15:00;96:00:00;21;Praha;PSW21052;l2;;5
6479;0.431;9.7.2014 15:00;120:00:00;21;Praha;PSW21052;l2;;6
6502;0.418;6.7.2014 11:00;44:00:00;21;Praha;PSW21053;l2;;3
6503;0.415;7.7.2014 15:00;72:00:00;21;Praha;PSW21053;l2;;4
6529;0.424;7.7.2014 15:00;72:00:00;21;Praha;PSW21054;l2;;4
6530;0.389;8.7.2014 15:00;96:00:00;21;Praha;PSW21054;l2;;5
6531;0.415;9.7.2014 15:00;120:00:00;21;Praha;PSW21054;l2;;6
6554;0.415;6.7.2014 11:00;44:00:00;21;Praha;PSW21055;l2;;3
6555;0.391;7.7.2014 15:00;72:00:00;21;Praha;PSW21055;l2;;4
6556;0.407;8.7.2014 15:00;96:00:00;21;Praha;PSW21055;l2;;5
6581;0.418;7.7.2014 15:00;72:00:00;21;Praha;PSW21056;l2;;4
6582;0.412;8.7.2014 15:00;96:00:00;21;Praha;PSW21056;l2;;5
6583;0.424;9.7.2014 15:00;120:00:00;21;Praha;PSW21056;l2;;6
6608;0.394;9.7.2014 15:00;96:00:00;21;Praha;PSW21057;l2;;5
6631;0.386;6.7.2014 11:00;20:00:00;21;Praha;PSW21058;l2;;2
6632;0.409;7.7.2014 15:00;48:00:00;21;Praha;PSW21058;l2;;3
6688;0.422;13.7.2014 9:30;166:30:00;21;Praha;PSW21060;l2;;7
6689;0.427;14.7.2014 9:45;190:45:00;21;Praha;PSW21060;l2;;8
6711;0.391;9.7.2014 15:00;76:00:00;21;Praha;PSW21061;l2;;4
6712;0.418;10.7.2014 12:00;97:00:00;21;Praha;PSW21061;l2;;5
6738;0.394;10.7.2014 12:00;97:00:00;21;Praha;PSW21062;l2;;5
6739;0.422;12.7.2014 14:00;147:00:00;21;Praha;PSW21062;l2;;6
6763;0.434;9.7.2014 15:00;76:00:00;21;Praha;PSW21063;l2;;4
6764;0.424;10.7.2014 12:00;97:00:00;21;Praha;PSW21063;l2;;5
6815;0.41;9.7.2014 15:00;76:00:00;21;Praha;PSW21065;l2;;4
6840;0.399;9.7.2014 15:00;48:00:00;21;Praha;PSW21066;l2;;3
6841;0.418;10.7.2014 12:00;69:00:00;21;Praha;PSW21066;l2;;4
6866;0.398;9.7.2014 15:00;48:00:00;21;Praha;PSW21067;l2;;3
6867;0.415;10.7.2014 12:00;69:00:00;21;Praha;PSW21067;l2;;4
6892;0.421;9.7.2014 15:00;48:00:00;21;Praha;PSW21068;l2;;3
6893;0.445;10.7.2014 12:00;69:00:00;21;Praha;PSW21068;l2;;4
6918;0.426;9.7.2014 15:00;48:00:00;21;Praha;PSW21069;l2;;3
6944;0.407;9.7.2014 15:00;48:00:00;21;Praha;PSW21070;l2;;3
6945;0.404;10.7.2014 12:00;69:00:00;21;Praha;PSW21070;l2;;4
6972;0.396;14.7.2014 9:45;114:45:00;21;Praha;PSW21071;l2;;5
6973;0.411;15.7.2014 15:00;144:00:00;21;Praha;PSW21071;l2;;6
6998;0.414;14.7.2014 9:45;114:45:00;21;Praha;PSW21072;l2;;5
6999;0.418;15.7.2014 15:00;144:00:00;21;Praha;PSW21072;l2;;6
7000;0.408;17.7.2014 14:00;191:00:00;21;Praha;PSW21072;l2;;7
7022;0.441;10.6.2014 10:00;48:00:00;25;Praha;PSW2504001;l2;;3
7023;0.461;11.6.2014 9:00;71:00:00;25;Praha;PSW2504001;l2;;4
7047;0.398;11.6.2014 9:00;23:00:00;25;Praha;PSW2504002;l2;;2
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
